day,symbol,eligible,reason,last_price,adv,history_start,history_end,sessions,dollar_volume_method,instrument_admitted,market_cap,metadata_known_at,membership_basis
2026-09-03,SMCI,False,small_or_unknown_market_cap,37.0,1741107775.1260726,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,SNDK,True,admitted,1553.0050048828125,18162614144.142384,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,TSLA,True,admitted,356.989990234375,10745205497.858168,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,TSM,True,admitted,415.5400085449219,3363397684.0679307,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,UBER,True,admitted,76.45999908447266,1109154461.4428144,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,UNH,True,admitted,399.7099914550781,1159474857.4044724,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,V,True,admitted,378.57000732421875,1420929148.3955414,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,WMT,True,admitted,106.05000305175781,2275025316.6815376,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-03,XOM,True,admitted,164.17999267578125,1567341482.527504,2026-08-06,2026-09-02,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,AAPL,True,admitted,328.2099914550781,9113596496.813898,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,4849207869440,2026-09-13T19:07:19.364156+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,AMD,True,admitted,456.239990234375,7414131744.905294,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,842569351168,2026-09-13T19:07:19.365309+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,AMZN,True,admitted,258.8999938964844,6879423370.69653,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,2769709432832,2026-09-13T19:07:19.367841+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,AVGO,True,admitted,357.239990234375,6411462871.8871975,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,1728006324224,2026-09-13T19:07:19.368706+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,COIN,False,small_or_unknown_market_cap,192.75,1459678384.562725,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,46240059392,2026-09-13T19:07:19.727845+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,COST,True,admitted,925.3499755859375,1139300945.0541382,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,401246322688,2026-09-13T19:07:19.751088+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,CRM,True,admitted,264.42999267578125,2931091693.428327,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,203873566720,2026-09-13T19:07:19.756829+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,GOOGL,True,admitted,342.4800109863281,5485826664.714351,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,4139833098240,2026-09-13T19:07:19.761979+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,HOOD,True,admitted,124.70999908447266,1927631473.762527,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,101209694208,2026-09-13T19:07:19.896464+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,INTC,True,admitted,91.66000366210938,7828632700.834045,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,544151666688,2026-09-13T19:07:19.928326+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,JNJ,True,admitted,278.44000244140625,1142047230.0590928,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,640020840448,2026-09-13T19:07:19.944521+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,JPM,True,admitted,362.04998779296875,1306510152.8601089,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,946925731840,2026-09-13T19:07:19.997855+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,MA,True,admitted,585.6199951171875,1168135586.8564026,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,498616074240,2026-09-13T19:07:20.108974+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,MARA,False,small_or_unknown_market_cap,11.579999923706055,500282800.964563,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,4627865600,2026-09-13T19:07:20.132453+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,META,True,admitted,610.6799926757812,7699025580.6663,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,1650860490752,2026-09-13T19:07:20.248934+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,MSFT,True,admitted,510.0799865722656,8275829540.666881,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,3680323239936,2026-09-13T19:07:20.272286+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,MSTR,True,admitted,144.83999633789062,2845485211.2750163,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,52031979520,2026-09-13T19:07:20.321485+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,MU,True,admitted,958.489990234375,23212116200.330376,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,1101452017664,2026-09-13T19:07:20.369691+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,NFLX,True,admitted,82.69000244140625,1696763098.4327226,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,322288943104,2026-09-13T19:07:20.486151+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,NVDA,True,admitted,228.39999389648438,22659443585.994488,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,5271048421376,2026-09-13T19:07:20.541350+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,ORCL,True,admitted,154.0500030517578,2817736737.119128,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,432877174784,2026-09-13T19:07:20.552533+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,PG,True,admitted,146.89999389648438,886316363.9518265,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,337414619136,2026-09-13T19:07:20.557477+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,PLTR,True,admitted,182.47999572753906,5414015822.650202,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,401863442432,2026-09-13T19:07:20.707534+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,SMCI,False,small_or_unknown_market_cap,37.869998931884766,1764792785.5899072,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,SNDK,True,admitted,1555.050048828125,17624624056.207115,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,TSLA,True,admitted,376.3550109863281,11468340906.93531,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,TSM,True,admitted,417.0299987792969,3307226961.863875,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,UBER,True,admitted,75.96499633789062,1063758194.3665329,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,UNH,True,admitted,401.0,1132760599.7219787,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,V,True,admitted,378.739990234375,1410830120.319284,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,WMT,True,admitted,108.44999694824219,2277087153.055743,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-04,XOM,True,admitted,162.2449951171875,1581055894.456337,2026-08-07,2026-09-03,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,AAPL,True,admitted,319.989990234375,9204944651.55354,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,4849207869440,2026-09-13T19:07:19.364156+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,AMD,True,admitted,477.45001220703125,7240351248.599691,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,842569351168,2026-09-13T19:07:19.365309+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,AMZN,True,admitted,258.510009765625,6805310361.471513,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,2769709432832,2026-09-13T19:07:19.367841+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,AVGO,True,admitted,357.8699951171875,6714188153.391284,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,1728006324224,2026-09-13T19:07:19.368706+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,COIN,False,small_or_unknown_market_cap,184.63999938964844,1467513587.1693923,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,46240059392,2026-09-13T19:07:19.727845+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,COST,True,admitted,915.5399780273438,1168142023.666385,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,401246322688,2026-09-13T19:07:19.751088+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,CRM,True,admitted,259.29998779296875,2963324681.862385,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,203873566720,2026-09-13T19:07:19.756829+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,GOOGL,True,admitted,338.5,5464231641.6627655,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,4139833098240,2026-09-13T19:07:19.761979+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,HOOD,True,admitted,122.06999969482422,2000387247.254903,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,101209694208,2026-09-13T19:07:19.896464+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,INTC,True,admitted,95.80999755859375,7883057468.266907,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,544151666688,2026-09-13T19:07:19.928326+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,JNJ,True,admitted,275.1499938964844,1132424466.674939,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,640020840448,2026-09-13T19:07:19.944521+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,JPM,True,admitted,358.6099853515625,1311554006.9099686,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,946925731840,2026-09-13T19:07:19.997855+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,MA,True,admitted,579.1599731445312,1134288246.9205995,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,498616074240,2026-09-13T19:07:20.108974+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,MARA,False,small_or_unknown_market_cap,11.305000305175781,493788378.8949399,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,4627865600,2026-09-13T19:07:20.132453+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,META,True,admitted,616.75,7784183514.809705,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,1650860490752,2026-09-13T19:07:20.248934+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,MSFT,True,admitted,499.67999267578125,8064332281.982092,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,3680323239936,2026-09-13T19:07:20.272286+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,MSTR,True,admitted,142.67999267578125,2884077854.949851,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,52031979520,2026-09-13T19:07:20.321485+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,MU,True,admitted,1014.9500122070312,23467702590.34945,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,1101452017664,2026-09-13T19:07:20.369691+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,NFLX,True,admitted,78.23999786376953,1755406735.0561376,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,322288943104,2026-09-13T19:07:20.486151+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,NVDA,True,admitted,230.34500122070312,23030679440.8809,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,5271048421376,2026-09-13T19:07:20.541350+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,ORCL,True,admitted,158.76499938964844,2877966041.7877035,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,432877174784,2026-09-13T19:07:20.552533+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,PG,True,admitted,146.47000122070312,875986261.4331833,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,337414619136,2026-09-13T19:07:20.557477+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,PLTR,True,admitted,174.30999755859375,5023885415.882194,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,401863442432,2026-09-13T19:07:20.707534+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,SMCI,False,small_or_unknown_market_cap,39.59000015258789,1819797327.3978424,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,SNDK,True,admitted,1739.8101806640625,18069209135.824535,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,TSLA,True,admitted,353.94989013671875,11937765887.644228,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,TSM,True,admitted,428.5799865722656,3362682254.431305,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,UBER,True,admitted,75.7699966430664,1003458735.5037682,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,UNH,True,admitted,397.20001220703125,1108684161.3089218,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,V,True,admitted,374.9700012207031,1383386834.6641555,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,WMT,True,admitted,107.13999938964844,2283054059.0498166,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-08,XOM,True,admitted,159.42999267578125,1586271027.032615,2026-08-10,2026-09-04,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,AAPL,True,admitted,316.3500061035156,9074576537.640606,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,4849207869440,2026-09-13T19:07:19.364156+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,AMD,True,admitted,505.5299987792969,7448460615.124535,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,842569351168,2026-09-13T19:07:19.365309+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,AMZN,True,admitted,256.9599914550781,6680811545.368734,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,2769709432832,2026-09-13T19:07:19.367841+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,AVGO,True,admitted,368.42999267578125,6901855844.574824,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,1728006324224,2026-09-13T19:07:19.368706+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,COIN,False,small_or_unknown_market_cap,178.97999572753906,1476617179.7741675,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,46240059392,2026-09-13T19:07:19.727845+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,COST,True,admitted,910.1300048828125,1192818278.2849548,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,401246322688,2026-09-13T19:07:19.751088+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,CRM,True,admitted,249.22000122070312,3059593142.7891984,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,203873566720,2026-09-13T19:07:19.756829+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,GOOGL,True,admitted,338.42999267578125,5496215970.343363,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,4139833098240,2026-09-13T19:07:19.761979+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,HOOD,True,admitted,117.31999969482422,2097048235.8306472,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,101209694208,2026-09-13T19:07:19.896464+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,INTC,True,admitted,104.44010162353516,8100799706.870669,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,544151666688,2026-09-13T19:07:19.928326+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,JNJ,True,admitted,269.1499938964844,1122622198.0901656,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,640020840448,2026-09-13T19:07:19.944521+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,JPM,True,admitted,353.54998779296875,1311578225.177977,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,946925731840,2026-09-13T19:07:19.997855+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,MA,True,admitted,570.9450073242188,1125799900.5646577,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,498616074240,2026-09-13T19:07:20.108974+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,MARA,False,small_or_unknown_market_cap,11.819999694824219,505283080.42080575,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,4627865600,2026-09-13T19:07:20.132453+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,META,True,admitted,613.3099975585938,7774219081.882238,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,1650860490752,2026-09-13T19:07:20.248934+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,MSFT,True,admitted,494.0199890136719,7750128665.826929,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,3680323239936,2026-09-13T19:07:20.272286+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,MSTR,True,admitted,136.50999450683594,2934532420.18968,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,52031979520,2026-09-13T19:07:20.321485+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,MU,True,admitted,999.9400024414062,23597644736.264507,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,1101452017664,2026-09-13T19:07:20.369691+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,NFLX,True,admitted,76.77999877929688,1781653891.7536232,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,322288943104,2026-09-13T19:07:20.486151+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,NVDA,True,admitted,225.77000427246094,23124039281.508827,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,5271048421376,2026-09-13T19:07:20.541350+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,ORCL,True,admitted,162.52000427246094,2997144871.9134407,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,432877174784,2026-09-13T19:07:20.552533+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,PG,True,admitted,145.60000610351562,881306788.3555572,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,337414619136,2026-09-13T19:07:20.557477+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,PLTR,True,admitted,170.2899932861328,4723414044.266413,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,401863442432,2026-09-13T19:07:20.707534+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,SMCI,False,small_or_unknown_market_cap,40.255001068115234,1814989596.9481132,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,26344310784,2026-09-13T19:07:20.745942+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,SNDK,True,admitted,1737.8499755859375,18392286063.947308,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,239153479680,2026-09-13T19:07:20.750549+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,TSLA,True,admitted,368.0400085449219,12402907218.853773,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,1443322658816,2026-09-13T19:07:20.861480+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,TSM,True,admitted,439.010009765625,3411136999.395209,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,2246988005376,2026-09-13T19:07:20.932748+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,UBER,True,admitted,73.1449966430664,984061579.0151756,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,146390286336,2026-09-13T19:07:20.959860+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,UNH,True,admitted,400.8699951171875,1130915191.5043976,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,340269203456,2026-09-13T19:07:21.027665+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,V,True,admitted,368.8299865722656,1385850959.8594406,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,691647676416,2026-09-13T19:07:21.073699+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,WMT,True,admitted,106.06999969482422,2280474078.482848,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,852708163584,2026-09-13T19:07:21.142965+00:00,contemporary_selected_panel_not_historical_proof
2026-09-09,XOM,True,admitted,160.6999969482422,1557819133.8238015,2026-08-11,2026-09-08,20,sum_5min_close_times_volume_proxy,True,682536271872,2026-09-13T19:07:21.171450+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,AAPL,True,admitted,315.4100036621094,9546518746.429907,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,4849207869440,2026-09-13T19:07:19.364156+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,AMD,True,admitted,521.0800170898438,7617225132.859049,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,842569351168,2026-09-13T19:07:19.365309+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,AMZN,True,admitted,252.47999572753906,6685326560.321331,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,2769709432832,2026-09-13T19:07:19.367841+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,AVGO,True,admitted,364.4200134277344,7042188095.924131,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,1728006324224,2026-09-13T19:07:19.368706+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,COIN,False,small_or_unknown_market_cap,174.7100067138672,1481323513.8049798,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,46240059392,2026-09-13T19:07:19.727845+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,COST,True,admitted,902.3699951171875,1208693242.8142364,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,401246322688,2026-09-13T19:07:19.751088+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,CRM,True,admitted,244.22000122070312,3102987584.803318,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,203873566720,2026-09-13T19:07:19.756829+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,GOOGL,True,admitted,330.6400146484375,5516841505.491631,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,4139833098240,2026-09-13T19:07:19.761979+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,HOOD,True,admitted,115.29000091552734,2148602890.9475675,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,101209694208,2026-09-13T19:07:19.896464+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,INTC,True,admitted,106.2300033569336,7902054545.993345,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,544151666688,2026-09-13T19:07:19.928326+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,JNJ,True,admitted,267.19000244140625,1129525188.951718,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,640020840448,2026-09-13T19:07:19.944521+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,JPM,True,admitted,354.7099914550781,1325570741.034221,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,946925731840,2026-09-13T19:07:19.997855+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,MA,True,admitted,567.6300048828125,1109370779.1444275,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,498616074240,2026-09-13T19:07:20.108974+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,MARA,False,small_or_unknown_market_cap,11.920000076293945,510357990.00044745,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,4627865600,2026-09-13T19:07:20.132453+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,META,True,admitted,653.4149780273438,8489827233.895368,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,1650860490752,2026-09-13T19:07:20.248934+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,MSFT,True,admitted,491.7699890136719,7557517431.756029,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,3680323239936,2026-09-13T19:07:20.272286+00:00,contemporary_selected_panel_not_historical_proof
2026-09-10,MSTR,True,admitted,132.69000244140625,2990524337.869697,2026-08-12,2026-09-09,20,sum_5min_close_times_volume_proxy,True,52031979520,2026-09-13T19:07:20.321485+00:00,contemporary_selected_panel_not_historical_proof
