timestamp,quote_timestamp,price,size,reason
2026-09-14 12:31:39.869576429-04:00,2026-09-14 12:31:39.856343929-04:00,1544.01,1,inside_spread_unclassified
2026-09-14 12:31:39.869601606-04:00,2026-09-14 12:31:39.856343929-04:00,1544.01,1,inside_spread_unclassified
2026-09-14 12:31:39.880293774-04:00,2026-09-14 12:31:39.869605010-04:00,1544.15,30,inside_spread_unclassified
2026-09-14 12:31:39.891952250-04:00,2026-09-14 12:31:39.889186864-04:00,1544.68,5,inside_spread_unclassified
2026-09-14 12:31:40.106146194-04:00,2026-09-14 12:31:40.104627821-04:00,1545.165,9,inside_spread_unclassified
2026-09-14 12:31:40.151468048-04:00,2026-09-14 12:31:40.110932507-04:00,1545.165,12,inside_spread_unclassified
2026-09-14 12:31:41.982991592-04:00,2026-09-14 12:31:41.982179128-04:00,1543.685,4,inside_spread_unclassified
2026-09-14 12:31:42.085899782-04:00,2026-09-14 12:31:42.035758259-04:00,1543.85,5,inside_spread_unclassified
2026-09-14 12:32:12.903845841-04:00,2026-09-14 12:32:12.903644667-04:00,1543.66,1,inside_spread_unclassified
2026-09-14 12:32:32.753496454-04:00,2026-09-14 12:32:29.925189755-04:00,1544.725,1,inside_spread_unclassified
2026-09-14 12:32:45.453995549-04:00,2026-09-14 12:32:45.438088302-04:00,1544.03,13,inside_spread_unclassified
2026-09-14 12:32:45.454015615-04:00,2026-09-14 12:32:45.438088302-04:00,1544.16,50,inside_spread_unclassified
2026-09-14 12:32:45.454471042-04:00,2026-09-14 12:32:45.438088302-04:00,1544.18,13,inside_spread_unclassified
2026-09-14 12:33:09.928169495-04:00,2026-09-14 12:33:09.927864543-04:00,1544.44,1,inside_spread_unclassified
2026-09-14 12:33:16.190928231-04:00,2026-09-14 12:33:15.506064979-04:00,1544.45,1,inside_spread_unclassified
2026-09-14 12:33:24.534318558-04:00,2026-09-14 12:33:24.534073894-04:00,1544.65,13,inside_spread_unclassified
2026-09-14 12:33:25.530479275-04:00,2026-09-14 12:33:25.529660909-04:00,1544.91,1,inside_spread_unclassified
