timestamp,quote_timestamp,price,size,reason
2026-09-14 10:35:20.699933001-04:00,2026-09-14 10:35:20.510797126-04:00,168.07,100,inside_spread_unclassified
2026-09-14 10:35:22.888608989-04:00,2026-09-14 10:35:22.888543407-04:00,168.075,100,inside_spread_unclassified
2026-09-14 10:35:22.888635918-04:00,2026-09-14 10:35:22.888543407-04:00,168.02,40,inside_spread_unclassified
2026-09-14 10:35:27.295532120-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,70,inside_spread_unclassified
2026-09-14 10:35:27.295990249-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,30,inside_spread_unclassified
2026-09-14 10:35:27.296000415-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,33,inside_spread_unclassified
2026-09-14 10:35:27.296265636-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,43,inside_spread_unclassified
2026-09-14 10:35:27.296272146-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,27,inside_spread_unclassified
2026-09-14 10:35:27.296725175-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,32,inside_spread_unclassified
2026-09-14 10:35:27.296738811-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,31,inside_spread_unclassified
2026-09-14 10:35:27.296786463-04:00,2026-09-14 10:35:27.025304612-04:00,168.09,33,inside_spread_unclassified
2026-09-14 10:35:29.641146679-04:00,2026-09-14 10:35:29.631604375-04:00,168.17,6,inside_spread_unclassified
2026-09-14 10:35:31.132837395-04:00,2026-09-14 10:35:31.120154040-04:00,168.19,100,inside_spread_unclassified
2026-09-14 10:35:31.133339095-04:00,2026-09-14 10:35:31.120154040-04:00,168.18,18,inside_spread_unclassified
2026-09-14 10:35:31.133348408-04:00,2026-09-14 10:35:31.120154040-04:00,168.18,52,inside_spread_unclassified
2026-09-14 10:35:32.114775376-04:00,2026-09-14 10:35:32.109370810-04:00,168.19,17,inside_spread_unclassified
2026-09-14 10:35:32.199713656-04:00,2026-09-14 10:35:32.109370810-04:00,168.195,100,inside_spread_unclassified
2026-09-14 10:35:32.609259879-04:00,2026-09-14 10:35:32.403628897-04:00,168.17,70,inside_spread_unclassified
2026-09-14 10:35:33.266188983-04:00,2026-09-14 10:35:33.265408638-04:00,168.14,70,inside_spread_unclassified
2026-09-14 10:35:33.266215696-04:00,2026-09-14 10:35:33.265408638-04:00,168.15,62,inside_spread_unclassified
2026-09-14 10:35:33.525155386-04:00,2026-09-14 10:35:33.524916414-04:00,168.11,100,inside_spread_unclassified
2026-09-14 10:35:33.652785383-04:00,2026-09-14 10:35:33.652722353-04:00,168.13,14,inside_spread_unclassified
2026-09-14 10:35:33.653082007-04:00,2026-09-14 10:35:33.652886939-04:00,168.13,68,inside_spread_unclassified
2026-09-14 10:35:33.938660663-04:00,2026-09-14 10:35:33.652886939-04:00,168.13,2,inside_spread_unclassified
2026-09-14 10:35:33.938703465-04:00,2026-09-14 10:35:33.652886939-04:00,168.14,103,inside_spread_unclassified
2026-09-14 10:35:34.070479699-04:00,2026-09-14 10:35:33.652886939-04:00,168.13,70,inside_spread_unclassified
2026-09-14 10:35:34.070511978-04:00,2026-09-14 10:35:33.652886939-04:00,168.14,72,inside_spread_unclassified
