strategy,symbol,start,end,shares_held,start_reference_price,end_reference_price,gross_pnl,end_fill_assumed_cost,net_increment,shares_after
l1_base,PLTR,2026-09-14 14:10:00-04:00,2026-09-14 14:15:00-04:00,44.0,173.10499572753906,173.0449981689453,-2.639892578125,0.0865224990844726,-2.7264150772094724,43.0
l1_base,PLTR,2026-09-14 14:15:00-04:00,2026-09-14 14:20:00-04:00,43.0,173.0449981689453,172.61500549316406,-18.48968505859375,0.172615005493164,-18.662300064086914,41.0
l1_base,PLTR,2026-09-14 14:20:00-04:00,2026-09-14 14:30:00-04:00,41.0,172.61500549316406,172.6999969482422,3.484649658203125,1.0361999816894532,2.448449676513672,53.0
l1_base,PLTR,2026-09-14 14:30:00-04:00,2026-09-14 14:40:00-04:00,53.0,172.6999969482422,172.72999572753906,1.589935302734375,2.3318549423217774,-0.7419196395874024,26.0
l1_base,PLTR,2026-09-14 14:40:00-04:00,2026-09-14 14:45:00-04:00,26.0,172.72999572753906,173.13999938964844,10.66009521484375,2.2508199920654297,8.40927522277832,0.0
l1_base,PLTR,2026-09-14 14:45:00-04:00,2026-09-14 14:45:00-04:00,0.0,173.13999938964844,173.13999938964844,0.0,0.1731399993896484,-0.1731399993896484,-2.0
l1_base,PLTR,2026-09-14 14:45:00-04:00,2026-09-14 14:55:00-04:00,-2.0,173.13999938964844,172.88999938964844,0.5,2.9391299896240235,-2.4391299896240235,-36.0
l1_base,PLTR,2026-09-14 14:55:00-04:00,2026-09-14 15:00:00-04:00,-36.0,172.88999938964844,172.57000732421875,11.51971435546875,0.0862850036621093,11.433429351806641,-35.0
l1_base,PLTR,2026-09-14 15:00:00-04:00,2026-09-14 15:05:00-04:00,-35.0,172.57000732421875,172.54249572753906,0.9629058837890625,3.0194936752319337,-2.056587791442871,0.0
l1_base,PLTR,2026-09-14 15:05:00-04:00,2026-09-14 15:20:00-04:00,0.0,172.54249572753906,172.7100067138672,0.0,4.31775016784668,-4.31775016784668,-50.0
l1_base,PLTR,2026-09-14 15:20:00-04:00,2026-09-14 15:35:00-04:00,-50.0,172.7100067138672,173.8489990234375,-56.949615478515625,0.0869244995117187,-57.03653997802734,-49.0
l1_base,PLTR,2026-09-14 15:35:00-04:00,2026-09-14 15:40:00-04:00,-49.0,173.8489990234375,173.9499969482422,-4.9488983154296875,4.261774925231934,-9.21067324066162,0.0
l1_plus,SNDK,,2026-09-14 09:35:00-04:00,0.0,,1519.0,0.0,15.9495,-15.9495,-21.0
l1_plus,SNDK,2026-09-14 09:35:00-04:00,2026-09-14 09:45:00-04:00,-21.0,1519.0,1518.7099609375,6.0908203125,15.94645458984375,-9.85563427734375,0.0
l1_plus,SNDK,2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,0.0,1518.7099609375,1546.699951171875,0.0,16.240349487304687,-16.240349487304687,-21.0
l1_plus,SNDK,2026-09-14 09:50:00-04:00,2026-09-14 10:05:00-04:00,-21.0,1546.699951171875,1545.6500244140625,22.0484619140625,1.5456500244140623,20.502811889648438,-19.0
l1_plus,SNDK,2026-09-14 10:05:00-04:00,2026-09-14 10:10:00-04:00,-19.0,1545.6500244140625,1553.205078125,-143.5460205078125,1.553205078125,-145.0992255859375,-21.0
l1_plus,SNDK,2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,-21.0,1553.205078125,1558.18994140625,-104.68212890625,16.360994384765625,-121.04312329101563,0.0
l1_plus,SNDK,2026-09-14 10:15:00-04:00,2026-09-14 10:15:00-04:00,0.0,1558.18994140625,1558.18994140625,0.0,5.453664794921875,-5.453664794921875,7.0
l1_plus,SNDK,2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,7.0,1558.18994140625,1565.5,51.17041015625,5.47925,45.69116015625,0.0
l1_plus,SNDK,2026-09-14 10:20:00-04:00,2026-09-14 10:20:00-04:00,0.0,1565.5,1565.5,0.0,15.655,-15.655,-20.0
l1_plus,SNDK,2026-09-14 10:20:00-04:00,2026-09-14 10:25:00-04:00,-20.0,1565.5,1557.844970703125,153.1005859375,0.7789224853515625,152.32166345214844,-21.0
l1_plus,SNDK,2026-09-14 10:25:00-04:00,2026-09-14 10:30:00-04:00,-21.0,1557.844970703125,1556.3699951171875,30.9744873046875,12.4509599609375,18.52352734375,-5.0
l1_plus,SNDK,2026-09-14 10:30:00-04:00,2026-09-14 10:35:00-04:00,-5.0,1556.3699951171875,1553.39501953125,14.8748779296875,0.776697509765625,14.098180419921874,-6.0
l1_plus,SNDK,2026-09-14 10:35:00-04:00,2026-09-14 10:40:00-04:00,-6.0,1553.39501953125,1548.9599609375,26.6103515625,4.6468798828125,21.9634716796875,0.0
l1_plus,SNDK,2026-09-14 10:40:00-04:00,2026-09-14 10:45:00-04:00,0.0,1548.9599609375,1555.6650390625,0.0,10.11182275390625,-10.11182275390625,-13.0
l1_plus,SNDK,2026-09-14 10:45:00-04:00,2026-09-14 10:50:00-04:00,-13.0,1555.6650390625,1546.630126953125,117.453857421875,10.053095825195312,107.40076159667969,0.0
l1_plus,SNDK,2026-09-14 10:50:00-04:00,2026-09-14 10:55:00-04:00,0.0,1546.630126953125,1540.5574951171875,-0.0,5.391951232910157,-5.391951232910157,7.0
l1_plus,SNDK,2026-09-14 10:55:00-04:00,2026-09-14 11:00:00-04:00,7.0,1540.5574951171875,1543.6700439453125,21.787841796875,5.4028451538085935,16.38499664306641,0.0
l1_plus,SNDK,2026-09-14 11:00:00-04:00,2026-09-14 11:00:00-04:00,0.0,1543.6700439453125,1543.6700439453125,0.0,11.577525329589845,-11.577525329589845,-15.0
l1_plus,SNDK,2026-09-14 11:00:00-04:00,2026-09-14 11:05:00-04:00,-15.0,1543.6700439453125,1532.7850341796875,163.275146484375,11.495887756347656,151.77925872802734,0.0
l1_plus,SNDK,2026-09-14 11:05:00-04:00,2026-09-14 11:10:00-04:00,0.0,1532.7850341796875,1532.989990234375,0.0,4.598969970703125,-4.598969970703125,-6.0
l1_plus,SNDK,2026-09-14 11:10:00-04:00,2026-09-14 11:15:00-04:00,-6.0,1532.989990234375,1532.1400146484375,5.099853515625,0.7660700073242187,4.333783508300781,-7.0
l1_plus,SNDK,2026-09-14 11:15:00-04:00,2026-09-14 11:20:00-04:00,-7.0,1532.1400146484375,1531.5999755859375,3.7802734375,5.360599914550781,-1.5803264770507814,0.0
l1_plus,SNDK,2026-09-14 11:20:00-04:00,2026-09-14 11:20:00-04:00,0.0,1531.5999755859375,1531.5999755859375,0.0,5.360599914550781,-5.360599914550781,7.0
l1_plus,SNDK,2026-09-14 11:20:00-04:00,2026-09-14 11:25:00-04:00,7.0,1531.5999755859375,1529.8199462890625,-12.460205078125,5.354369812011719,-17.81457489013672,0.0
l1_plus,SNDK,2026-09-14 11:25:00-04:00,2026-09-14 11:25:00-04:00,0.0,1529.8199462890625,1529.8199462890625,0.0,13.768379516601565,-13.768379516601565,-18.0
l1_plus,SNDK,2026-09-14 11:25:00-04:00,2026-09-14 11:30:00-04:00,-18.0,1529.8199462890625,1540.5,-192.240966796875,0.77025,-193.011216796875,-17.0
l1_plus,SNDK,2026-09-14 11:30:00-04:00,2026-09-14 11:35:00-04:00,-17.0,1540.5,1549.030029296875,-145.010498046875,13.166755249023437,-158.17725329589842,0.0
l1_plus,SNDK,2026-09-14 11:35:00-04:00,2026-09-14 11:35:00-04:00,0.0,1549.030029296875,1549.030029296875,0.0,5.421605102539062,-5.421605102539062,7.0
l1_plus,SNDK,2026-09-14 11:35:00-04:00,2026-09-14 11:40:00-04:00,7.0,1549.030029296875,1542.5899658203125,-45.0804443359375,9.255539794921877,-54.33598413085937,19.0
l1_plus,SNDK,2026-09-14 11:40:00-04:00,2026-09-14 11:45:00-04:00,19.0,1542.5899658203125,1543.18505859375,11.3067626953125,9.2591103515625,2.0476523437500003,7.0
l1_plus,SNDK,2026-09-14 11:45:00-04:00,2026-09-14 11:55:00-04:00,7.0,1543.18505859375,1531.1800537109375,-84.0350341796875,5.359130187988281,-89.39416436767578,0.0
l1_plus,SNDK,2026-09-14 11:55:00-04:00,2026-09-14 11:55:00-04:00,0.0,1531.1800537109375,1531.1800537109375,0.0,6.890310241699218,-6.890310241699218,-9.0
l1_plus,SNDK,2026-09-14 11:55:00-04:00,2026-09-14 12:00:00-04:00,-9.0,1531.1800537109375,1535.2239990234375,-36.3955078125,1.5352239990234375,-37.93073181152344,-7.0
l1_plus,SNDK,2026-09-14 12:00:00-04:00,2026-09-14 12:05:00-04:00,-7.0,1535.2239990234375,1531.77001953125,24.1778564453125,8.424735107421874,15.753121337890626,-18.0
l1_plus,SNDK,2026-09-14 12:05:00-04:00,2026-09-14 12:10:00-04:00,-18.0,1531.77001953125,1528.260009765625,63.18017578125,13.754340087890624,49.425835693359375,0.0
l1_plus,SNDK,2026-09-14 12:10:00-04:00,2026-09-14 12:25:00-04:00,0.0,1528.260009765625,1545.6600341796875,0.0,9.273960205078126,-9.273960205078126,-12.0
l1_plus,SNDK,2026-09-14 12:25:00-04:00,2026-09-14 12:30:00-04:00,-12.0,1545.6600341796875,1542.8599853515625,33.6005859375,3.857149963378906,29.743435974121095,-7.0
l1_plus,SNDK,2026-09-14 12:30:00-04:00,2026-09-14 12:35:00-04:00,-7.0,1542.8599853515625,1543.3699951171875,-3.570068359375,5.401794982910157,-8.971863342285157,0.0
l1_plus,SNDK,2026-09-14 12:35:00-04:00,2026-09-14 12:50:00-04:00,0.0,1543.3699951171875,1547.974365234375,0.0,5.417910278320313,-5.417910278320313,7.0
l1_plus,SNDK,2026-09-14 12:50:00-04:00,2026-09-14 12:55:00-04:00,7.0,1547.974365234375,1550.5699462890625,18.1690673828125,10.078704650878906,8.090362731933594,20.0
l1_plus,SNDK,2026-09-14 12:55:00-04:00,2026-09-14 13:00:00-04:00,20.0,1550.5699462890625,1554.5999755859375,80.6005859375,15.545999755859375,65.05458618164063,0.0
l1_plus,SNDK,2026-09-14 13:00:00-04:00,2026-09-14 13:00:00-04:00,0.0,1554.5999755859375,1554.5999755859375,0.0,15.545999755859375,-15.545999755859375,-20.0
l1_plus,SNDK,2026-09-14 13:00:00-04:00,2026-09-14 13:05:00-04:00,-20.0,1554.5999755859375,1559.0,-88.00048828125,14.031,-102.03148828125,-2.0
l1_plus,SNDK,2026-09-14 13:05:00-04:00,2026-09-14 13:15:00-04:00,-2.0,1559.0,1566.0001220703125,-14.000244140625,14.87700115966797,-28.87724530029297,-21.0
l1_plus,SNDK,2026-09-14 13:15:00-04:00,2026-09-14 13:25:00-04:00,-21.0,1566.0001220703125,1570.943359375,-103.8079833984375,0.7854716796875,-104.593455078125,-20.0
l1_plus,SNDK,2026-09-14 13:25:00-04:00,2026-09-14 13:35:00-04:00,-20.0,1570.943359375,1568.8699951171875,41.46728515625,15.688699951171875,25.778585205078123,0.0
l1_plus,SNDK,2026-09-14 13:35:00-04:00,2026-09-14 13:35:00-04:00,0.0,1568.8699951171875,1568.8699951171875,0.0,5.491044982910156,-5.491044982910156,7.0
l1_plus,SNDK,2026-09-14 13:35:00-04:00,2026-09-14 13:40:00-04:00,7.0,1568.8699951171875,1570.77001953125,13.3001708984375,3.926925048828125,9.373245849609376,2.0
l1_plus,SNDK,2026-09-14 13:40:00-04:00,2026-09-14 13:45:00-04:00,2.0,1570.77001953125,1572.3299560546875,3.119873046875,1.5723299560546875,1.5475430908203125,0.0
l1_plus,SNDK,2026-09-14 13:45:00-04:00,2026-09-14 13:45:00-04:00,0.0,1572.3299560546875,1572.3299560546875,0.0,15.723299560546875,-15.723299560546875,-20.0
l1_plus,SNDK,2026-09-14 13:45:00-04:00,2026-09-14 13:50:00-04:00,-20.0,1572.3299560546875,1575.0201416015625,-53.8037109375,15.750201416015624,-69.55391235351563,0.0
l1_plus,SNDK,2026-09-14 13:50:00-04:00,2026-09-14 13:55:00-04:00,0.0,1575.0201416015625,1577.6700439453125,0.0,15.776700439453125,-15.776700439453125,-20.0
l1_plus,SNDK,2026-09-14 13:55:00-04:00,2026-09-14 14:00:00-04:00,-20.0,1577.6700439453125,1578.5250244140625,-17.099609375,15.785250244140624,-32.88485961914063,0.0
l1_plus,SNDK,2026-09-14 14:00:00-04:00,2026-09-14 14:05:00-04:00,0.0,1578.5250244140625,1576.1650390625,-0.0,15.761650390625,-15.761650390625,-20.0
l1_plus,SNDK,2026-09-14 14:05:00-04:00,2026-09-14 14:15:00-04:00,-20.0,1576.1650390625,1572.81005859375,67.099609375,15.7281005859375,51.3715087890625,0.0
l1_plus,SNDK,2026-09-14 14:15:00-04:00,2026-09-14 14:15:00-04:00,0.0,1572.81005859375,1572.81005859375,0.0,2.359215087890625,-2.359215087890625,3.0
l1_plus,SNDK,2026-09-14 14:15:00-04:00,2026-09-14 14:20:00-04:00,3.0,1572.81005859375,1570.0,-8.43017578125,2.355,-10.78517578125,0.0
l1_plus,SNDK,2026-09-14 14:20:00-04:00,2026-09-14 14:20:00-04:00,0.0,1570.0,1570.0,0.0,15.7,-15.7,-20.0
l1_plus,SNDK,2026-09-14 14:20:00-04:00,2026-09-14 14:30:00-04:00,-20.0,1570.0,1564.6300048828125,107.39990234375,5.476205017089844,101.92369732666016,-13.0
l1_plus,SNDK,2026-09-14 14:30:00-04:00,2026-09-14 14:35:00-04:00,-13.0,1564.6300048828125,1565.6199951171875,-12.869873046875,5.479669982910156,-18.349543029785156,-6.0
l1_plus,SNDK,2026-09-14 14:35:00-04:00,2026-09-14 14:40:00-04:00,-6.0,1565.6199951171875,1564.550048828125,6.419677734375,4.693650146484375,1.7260275878906253,0.0
l1_plus,SNDK,2026-09-14 14:40:00-04:00,2026-09-14 14:55:00-04:00,0.0,1564.550048828125,1566.625,0.0,7.0498125,-7.0498125,-9.0
l1_plus,SNDK,2026-09-14 14:55:00-04:00,2026-09-14 15:00:00-04:00,-9.0,1566.625,1564.3199462890625,20.7454833984375,3.910799865722656,16.834683532714845,-4.0
l1_plus,SNDK,2026-09-14 15:00:00-04:00,2026-09-14 15:05:00-04:00,-4.0,1564.3199462890625,1564.5550537109375,-0.9404296875,9.387330322265624,-10.327760009765624,-16.0
l1_plus,SNDK,2026-09-14 15:05:00-04:00,2026-09-14 15:15:00-04:00,-16.0,1564.5550537109375,1558.530029296875,96.400390625,10.130445190429688,86.26994543457032,-3.0
l1_plus,SNDK,2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,-3.0,1558.530029296875,1562.1300048828125,-10.7999267578125,3.124260009765625,-13.924186767578124,-7.0
l1_plus,SNDK,2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,-7.0,1562.1300048828125,1559.77001953125,16.5198974609375,0.779885009765625,15.740012451171875,-6.0
l1_plus,SNDK,2026-09-14 15:25:00-04:00,2026-09-14 15:30:00-04:00,-6.0,1559.77001953125,1558.9200439453125,5.099853515625,0.7794600219726563,4.320393493652344,-7.0
l1_plus,SNDK,2026-09-14 15:30:00-04:00,2026-09-14 15:35:00-04:00,-7.0,1558.9200439453125,1559.010009765625,-0.6297607421875,10.913070068359374,-11.542830810546874,-21.0
l1_plus,SNDK,2026-09-14 15:35:00-04:00,2026-09-14 15:40:00-04:00,-21.0,1559.010009765625,1559.7899169921875,-16.3780517578125,7.019054626464844,-23.397106384277343,-12.0
l1_plus,SNDK,2026-09-14 15:40:00-04:00,2026-09-14 15:45:00-04:00,-12.0,1559.7899169921875,1563.81005859375,-48.24169921875,6.255240234375,-54.496939453125,-20.0
l1_plus,SNDK,2026-09-14 15:45:00-04:00,2026-09-14 15:50:00-04:00,-20.0,1563.81005859375,1563.9599609375,-2.998046875,10.9477197265625,-13.9457666015625,-6.0
l1_plus,SNDK,2026-09-14 15:50:00-04:00,2026-09-14 15:55:00-04:00,-6.0,1563.9599609375,1553.010009765625,65.69970703125,4.659030029296875,61.04067700195313,0.0
l1_plus,PLTR,,2026-09-14 09:35:00-04:00,0.0,,168.1699981689453,0.0,5.801864936828613,-5.801864936828613,-69.0
l1_plus,PLTR,2026-09-14 09:35:00-04:00,2026-09-14 09:40:00-04:00,-69.0,168.1699981689453,167.05999755859375,76.59004211425781,5.763569915771485,70.82647219848633,0.0
l1_plus,PLTR,2026-09-14 09:40:00-04:00,2026-09-14 09:40:00-04:00,0.0,167.05999755859375,167.05999755859375,0.0,5.847099914550781,-5.847099914550781,70.0
l1_plus,PLTR,2026-09-14 09:40:00-04:00,2026-09-14 10:05:00-04:00,70.0,167.05999755859375,167.56500244140625,35.350341796875,1.8432150268554688,33.50712677001953,48.0
l1_plus,PLTR,2026-09-14 10:05:00-04:00,2026-09-14 10:10:00-04:00,48.0,167.56500244140625,167.94000244140625,18.0,1.2595500183105468,16.74044998168945,33.0
l1_plus,PLTR,2026-09-14 10:10:00-04:00,2026-09-14 10:15:00-04:00,33.0,167.94000244140625,167.4499969482422,-16.170181274414062,2.0931249618530274,-18.26330623626709,58.0
l1_plus,PLTR,2026-09-14 10:15:00-04:00,2026-09-14 10:20:00-04:00,58.0,167.4499969482422,167.46499633789062,0.869964599609375,1.0047899780273437,-0.1348253784179687,70.0
l1_plus,PLTR,2026-09-14 10:20:00-04:00,2026-09-14 10:30:00-04:00,70.0,167.46499633789062,167.25999450683594,-14.350128173828125,10.537379653930664,-24.88750782775879,196.0
l1_plus,PLTR,2026-09-14 10:30:00-04:00,2026-09-14 10:35:00-04:00,196.0,167.25999450683594,168.5,243.04107666015625,6.31875,236.72232666015626,121.0
l1_plus,PLTR,2026-09-14 10:35:00-04:00,2026-09-14 10:45:00-04:00,121.0,168.5,168.82000732421875,38.72088623046875,10.213610443115234,28.507275787353514,0.0
l1_plus,PLTR,2026-09-14 10:45:00-04:00,2026-09-14 10:50:00-04:00,0.0,168.82000732421875,169.4149932861328,0.0,16.602669342041015,-16.602669342041015,196.0
l1_plus,PLTR,2026-09-14 10:50:00-04:00,2026-09-14 10:55:00-04:00,196.0,169.4149932861328,169.5200958251953,20.60009765625,0.0847600479125976,20.515337608337404,195.0
l1_plus,PLTR,2026-09-14 10:55:00-04:00,2026-09-14 11:00:00-04:00,195.0,169.5200958251953,169.83999633789062,62.38059997558594,6.284079864501953,56.09652011108398,121.0
l1_plus,PLTR,2026-09-14 11:00:00-04:00,2026-09-14 11:05:00-04:00,121.0,169.83999633789062,169.75,-10.889556884765625,6.365625,-17.255181884765626,196.0
l1_plus,PLTR,2026-09-14 11:05:00-04:00,2026-09-14 11:15:00-04:00,196.0,169.75,171.3800048828125,319.48095703125,0.0856900024414062,319.3952670288086,195.0
l1_plus,PLTR,2026-09-14 11:15:00-04:00,2026-09-14 11:25:00-04:00,195.0,171.3800048828125,171.5,23.3990478515625,8.31775,15.0812978515625,98.0
l1_plus,PLTR,2026-09-14 11:25:00-04:00,2026-09-14 11:30:00-04:00,98.0,171.5,170.77000427246094,-71.53958129882812,0.3415400085449219,-71.88112130737305,102.0
l1_plus,PLTR,2026-09-14 11:30:00-04:00,2026-09-14 11:35:00-04:00,102.0,170.77000427246094,171.82000732421875,107.10031127929688,7.903720336914063,99.19659094238281,194.0
l1_plus,PLTR,2026-09-14 11:35:00-04:00,2026-09-14 11:40:00-04:00,194.0,171.82000732421875,171.57200622558594,-48.112213134765625,9.093316329956057,-57.20552946472168,88.0
l1_plus,PLTR,2026-09-14 11:40:00-04:00,2026-09-14 11:45:00-04:00,88.0,171.57200622558594,171.79010009765625,19.1922607421875,9.018980255126952,10.173280487060548,193.0
l1_plus,PLTR,2026-09-14 11:45:00-04:00,2026-09-14 11:55:00-04:00,193.0,171.79010009765625,171.60000610351562,-36.688140869140625,1.372800048828125,-38.06094091796875,177.0
l1_plus,PLTR,2026-09-14 11:55:00-04:00,2026-09-14 12:00:00-04:00,177.0,171.60000610351562,171.33999633789062,-46.021728515625,15.16358967590332,-61.185318191528324,0.0
l1_plus,PLTR,2026-09-14 12:00:00-04:00,2026-09-14 12:10:00-04:00,0.0,171.33999633789062,172.16000366210938,0.0,5.853440124511719,-5.853440124511719,68.0
l1_plus,PLTR,2026-09-14 12:10:00-04:00,2026-09-14 12:15:00-04:00,68.0,172.16000366210938,172.5449981689453,26.17962646484375,3.278354965209961,22.90127149963379,30.0
l1_plus,PLTR,2026-09-14 12:15:00-04:00,2026-09-14 12:20:00-04:00,30.0,172.5449981689453,173.3699951171875,24.749908447265625,13.956284606933592,10.793623840332033,191.0
l1_plus,PLTR,2026-09-14 12:20:00-04:00,2026-09-14 12:25:00-04:00,191.0,173.3699951171875,173.56500244140625,37.24639892578125,10.587465148925782,26.65893377685547,69.0
l1_plus,PLTR,2026-09-14 12:25:00-04:00,2026-09-14 12:30:00-04:00,69.0,173.56500244140625,173.38499450683594,-12.420547485351562,4.074547370910644,-16.495094856262206,116.0
l1_plus,PLTR,2026-09-14 12:30:00-04:00,2026-09-14 12:35:00-04:00,116.0,173.38499450683594,173.3538055419922,-3.617919921875,0.0866769027709961,-3.704596824645996,115.0
l1_plus,PLTR,2026-09-14 12:35:00-04:00,2026-09-14 12:45:00-04:00,115.0,173.3538055419922,172.05499267578125,-149.3634796142578,6.624117218017578,-155.9875968322754,192.0
l1_plus,PLTR,2026-09-14 12:45:00-04:00,2026-09-14 12:50:00-04:00,192.0,172.05499267578125,172.47000122070312,79.681640625,0.0862350006103515,79.59540562438964,191.0
l1_plus,PLTR,2026-09-14 12:50:00-04:00,2026-09-14 12:55:00-04:00,191.0,172.47000122070312,172.16000366210938,-59.20953369140625,10.071360214233398,-69.28089390563964,74.0
l1_plus,PLTR,2026-09-14 12:55:00-04:00,2026-09-14 13:00:00-04:00,74.0,172.16000366210938,172.72999572753906,42.179412841796875,0.0863649978637695,42.09304784393311,73.0
l1_plus,PLTR,2026-09-14 13:00:00-04:00,2026-09-14 13:05:00-04:00,73.0,172.72999572753906,172.67999267578125,-3.6502227783203125,3.7126198425292967,-7.362842620849609,30.0
l1_plus,PLTR,2026-09-14 13:05:00-04:00,2026-09-14 13:10:00-04:00,30.0,172.67999267578125,172.52000427246094,-4.799652099609375,1.638940040588379,-6.438592140197754,11.0
l1_plus,PLTR,2026-09-14 13:10:00-04:00,2026-09-14 13:15:00-04:00,11.0,172.52000427246094,172.6999969482422,1.97991943359375,4.921949913024903,-2.9420304794311534,68.0
l1_plus,PLTR,2026-09-14 13:15:00-04:00,2026-09-14 13:20:00-04:00,68.0,172.6999969482422,172.87289428710938,11.75701904296875,0.0864364471435546,11.670582595825195,67.0
l1_plus,PLTR,2026-09-14 13:20:00-04:00,2026-09-14 13:25:00-04:00,67.0,172.87289428710938,172.88999938964844,1.1460418701171875,0.0864449996948242,1.0595968704223633,68.0
l1_plus,PLTR,2026-09-14 13:25:00-04:00,2026-09-14 13:30:00-04:00,68.0,172.88999938964844,173.3000030517578,27.8802490234375,0.0866500015258789,27.79359902191162,67.0
l1_plus,PLTR,2026-09-14 13:30:00-04:00,2026-09-14 13:35:00-04:00,67.0,173.3000030517578,173.02999877929688,-18.090286254882812,10.641344924926758,-28.73163117980957,190.0
l1_plus,PLTR,2026-09-14 13:35:00-04:00,2026-09-14 13:40:00-04:00,190.0,173.02999877929688,173.39999389648438,70.299072265625,2.1674999237060546,68.13157234191894,165.0
l1_plus,PLTR,2026-09-14 13:40:00-04:00,2026-09-14 13:45:00-04:00,165.0,173.39999389648438,173.25999450683594,-23.099899291992188,14.03405955505371,-37.133958847045896,3.0
l1_plus,PLTR,2026-09-14 13:45:00-04:00,2026-09-14 13:50:00-04:00,3.0,173.25999450683594,173.20509338378906,-0.164703369140625,0.173205093383789,-0.337908462524414,5.0
l1_plus,PLTR,2026-09-14 13:50:00-04:00,2026-09-14 13:55:00-04:00,5.0,173.20509338378906,173.09950256347656,-0.5279541015625,0.1730995025634765,-0.7010536041259765,7.0
l1_plus,PLTR,2026-09-14 13:55:00-04:00,2026-09-14 14:00:00-04:00,7.0,173.09950256347656,173.23500061035156,0.948486328125,14.811592552185058,-13.863106224060058,178.0
l1_plus,PLTR,2026-09-14 14:00:00-04:00,2026-09-14 14:05:00-04:00,178.0,173.23500061035156,173.1199951171875,-20.470977783203125,9.608159729003908,-30.079137512207033,67.0
l1_plus,PLTR,2026-09-14 14:05:00-04:00,2026-09-14 14:10:00-04:00,67.0,173.1199951171875,173.10499572753906,-1.0049591064453125,1.1251824722290038,-2.1301415786743165,54.0
l1_plus,PLTR,2026-09-14 14:10:00-04:00,2026-09-14 14:25:00-04:00,54.0,173.10499572753906,172.6999969482422,-21.86993408203125,0.086349998474121,-21.95628408050537,53.0
l1_plus,PLTR,2026-09-14 14:25:00-04:00,2026-09-14 14:30:00-04:00,53.0,172.6999969482422,172.6999969482422,0.0,7.512449867248535,-7.512449867248535,140.0
l1_plus,PLTR,2026-09-14 14:30:00-04:00,2026-09-14 14:45:00-04:00,140.0,172.6999969482422,173.13999938964844,61.600341796875,6.14646997833252,55.45387181854248,69.0
l1_plus,PLTR,2026-09-14 14:45:00-04:00,2026-09-14 14:50:00-04:00,69.0,173.13999938964844,173.11000061035156,-2.069915771484375,2.1638750076293944,-4.23379077911377,94.0
l1_plus,PLTR,2026-09-14 14:50:00-04:00,2026-09-14 14:55:00-04:00,94.0,173.11000061035156,172.88999938964844,-20.68011474609375,0.0864449996948242,-20.766559745788573,93.0
l1_plus,PLTR,2026-09-14 14:55:00-04:00,2026-09-14 15:00:00-04:00,93.0,172.88999938964844,172.57000732421875,-29.759262084960938,8.024505340576171,-37.78376742553711,0.0
l1_plus,PLTR,2026-09-14 15:00:00-04:00,2026-09-14 15:05:00-04:00,0.0,172.57000732421875,172.54249572753906,-0.0,9.489837265014648,-9.489837265014648,110.0
l1_plus,PLTR,2026-09-14 15:05:00-04:00,2026-09-14 15:10:00-04:00,110.0,172.54249572753906,172.3800048828125,-17.873992919921875,0.0861900024414062,-17.96018292236328,109.0
l1_plus,PLTR,2026-09-14 15:10:00-04:00,2026-09-14 15:15:00-04:00,109.0,172.3800048828125,172.40499877929688,2.724334716796875,6.982402450561524,-4.258067733764649,190.0
l1_plus,PLTR,2026-09-14 15:15:00-04:00,2026-09-14 15:20:00-04:00,190.0,172.40499877929688,172.7100067138672,57.951507568359375,16.407450637817384,41.54405693054199,0.0
l1_plus,PLTR,2026-09-14 15:20:00-04:00,2026-09-14 15:25:00-04:00,0.0,172.7100067138672,173.19000244140625,0.0,12.036705169677736,-12.036705169677736,139.0
l1_plus,PLTR,2026-09-14 15:25:00-04:00,2026-09-14 15:30:00-04:00,139.0,173.19000244140625,173.44430541992188,35.348114013671875,12.05437922668457,23.293734786987304,0.0
l1_plus,PLTR,2026-09-14 15:30:00-04:00,2026-09-14 15:40:00-04:00,0.0,173.44430541992188,173.9499969482422,0.0,3.739924934387207,-3.739924934387207,43.0
l1_plus,PLTR,2026-09-14 15:40:00-04:00,2026-09-14 15:50:00-04:00,43.0,173.9499969482422,173.97999572753906,1.289947509765625,3.392609916687012,-2.102662406921387,4.0
l1_plus,PLTR,2026-09-14 15:50:00-04:00,2026-09-14 15:55:00-04:00,4.0,173.97999572753906,173.66000366210938,-1.27996826171875,0.3473200073242187,-1.6272882690429686,0.0
l1_plus,NVDA,,2026-09-14 09:45:00-04:00,0.0,,209.8600006103516,0.0,16.369080047607422,-16.369080047607422,156.0
l1_plus,NVDA,2026-09-14 09:45:00-04:00,2026-09-14 09:50:00-04:00,156.0,209.8600006103516,211.30999755859372,226.19952392577238,16.48217980957031,209.71734411620207,0.0
l1_plus,NVDA,2026-09-14 09:50:00-04:00,2026-09-14 10:30:00-04:00,0.0,211.30999755859372,210.4499969482422,-0.0,1.89404997253418,-1.89404997253418,18.0
l1_plus,NVDA,2026-09-14 10:30:00-04:00,2026-09-14 10:40:00-04:00,18.0,210.4499969482422,210.41000366210935,-0.7198791503911366,10.31009017944336,-11.029969329834497,116.0
